penalty,combo_size,feature_combo,n_features_filtered,cv_folds,low_max_fold,threshold_objective,c_by_fold,threshold_by_fold,c_mean,c_median,threshold_mean,threshold_median,threshold_min,threshold_max,inner_fn_mean,inner_fp_mean,inner_balanced_accuracy_mean,tn,fp,fn,tp,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,roc_auc,average_precision
l2,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.1, 0.01, 0.01]","[0.4711171619566904, 0.46297987564132104, 0.29517803303803436, 0.4675010180042095, 0.44600634189995036]",0.028000000000000004,0.01,0.42855648610804115,0.46297987564132104,0.29517803303803436,0.4711171619566904,0.0,7.0,0.5142857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7333333333333334,0.812703081232493
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 0.01, 1.0, 10.0]","[0.21025379080408257, 0.023934198847484822, 0.5, 0.13381693462894717, 0.0014109151606935821]",4.401999999999999,1.0,0.17388316788824162,0.13381693462894717,0.0014109151606935821,0.5,0.0,5.6,0.6089285714285714,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7333333333333334,0.8042982456140351
l1,5,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 1.0, 1.0, 0.01]","[0.5, 0.008239438292791279, 0.16295326139423794, 0.12293330712193085, 0.5]",2.404,1.0,0.258825201361792,0.16295326139423794,0.008239438292791279,0.5,0.0,5.8,0.6,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7333333333333334,0.8024999999999999
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 1.0, 0.01]","[0.47402449485129383, 0.481967996986005, 0.4412415056472516, 0.0958480562682219, 0.4247425730543293]",0.20800000000000002,0.01,0.3835649253614203,0.4412415056472516,0.0958480562682219,0.481967996986005,0.0,7.0,0.5142857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7222222222222222,0.7694828700711053
l1,5,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 10.0, 10.0, 1.0]","[0.5, 0.5, 0.13858307306324036, 0.0002031703865510437, 0.11159840282985678]",4.204,1.0,0.25007692925592967,0.13858307306324036,0.0002031703865510437,0.5,0.0,6.2,0.5696428571428571,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7222222222222222,0.7539285714285713
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 1.0, 1.0, 0.01]","[0.04872552833930244, 0.5, 0.04228900976971839, 0.155232421634389, 0.5]",2.404,1.0,0.24924939194868195,0.155232421634389,0.04228900976971839,0.5,0.0,6.2,0.5714285714285714,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7222222222222222,0.7435290148448043
l1,5,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 10.0, 10.0, 1.0]","[0.5, 0.29914445116316746, 4.099720001649043e-05, 0.0008613258869918372, 0.21200451218228922]",4.401999999999999,1.0,0.20241025728649298,0.21200451218228922,4.099720001649043e-05,0.5,0.0,5.4,0.6267857142857143,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7111111111111111,0.7845790239172593
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 1.0, 10.0, 10.0, 1.0]","[3.282336769960814e-05, 0.24758424658882905, 0.024004069500838554, 0.007693183044069296, 0.19266298120022285]",6.4,10.0,0.09439546074033187,0.024004069500838554,3.282336769960814e-05,0.24758424658882905,0.0,6.0,0.5839285714285714,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.7111111111111111,0.6648260073260074
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.426073759828524, 0.46027759000019364, 0.4130737558706712, 0.47847652812930186, 0.4279002646109642]",0.01,0.01,0.44116037968793104,0.4279002646109642,0.4130737558706712,0.47847652812930186,0.0,7.2,0.5,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.688888888888889,0.7795652008809903
l2,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 0.01]","[0.09073038273179679, 0.48724455797034827, 0.4880022287394482, 0.4703439675926193, 0.4373363734063497]",0.20800000000000002,0.01,0.3947315020881125,0.4703439675926193,0.09073038273179679,0.4880022287394482,0.0,7.0,0.5142857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.688888888888889,0.68625
l1,4,residue_min_distance_TYR318_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 10.0, 0.01, 0.01]","[0.5, 0.5, 0.27534272463670184, 0.5, 0.5]",2.008,0.01,0.4550685449273404,0.5,0.27534272463670184,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6888888888888889,0.6705882352941177
l1,3,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 10.0, 10.0, 1.0]","[0.5, 0.21415785891371997, 0.15816640063788479, 0.10747377891018117, 0.28222214404070534]",6.202,10.0,0.25240403650049825,0.21415785891371997,0.10747377891018117,0.5,0.0,4.8,0.6678571428571429,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6888888888888889,0.6471568627450981
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 10.0, 1.0, 0.01]","[0.5, 0.26517624570567433, 0.029490037457472362, 0.3729531507069027, 0.5]",2.404,1.0,0.3335238867740099,0.3729531507069027,0.029490037457472362,0.5,0.0,6.0,0.5857142857142856,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6888888888888888,0.7107936507936508
l2,3,binding_dg_electrostatic_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.47957399389591626, 0.48495584458946517, 0.48233164779623505, 0.4618825861547079, 0.4691173252987547]",0.01,0.01,0.47557227954701586,0.47957399389591626,0.4618825861547079,0.48495584458946517,0.0,7.0,0.5142857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6777777777777778,0.7555727554179565
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 10.0, 1.0, 1.0]","[0.5, 0.3144590774921078, 0.0038481803116539037, 0.28729954870465435, 0.21248081824732656]",2.602,1.0,0.2636175249511485,0.28729954870465435,0.0038481803116539037,0.5,0.0,5.2,0.6392857142857143,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6777777777777778,0.7429123572505926
l2,3,binding_dg_electrostatic_mean|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4835008707004873, 0.4741438219079933, 0.4746411380284733, 0.4744323392553129, 0.47603320346435574]",0.01,0.01,0.47655027467132455,0.4746411380284733,0.4741438219079933,0.4835008707004873,0.0,7.2,0.5,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6777777777777778,0.732953707798909
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 0.01, 0.01, 0.01]","[0.0025363412763589332, 5.4575804118051074e-05, 0.5, 0.5, 0.5]",4.006000000000001,0.01,0.3005181834160954,0.5,5.4575804118051074e-05,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6777777777777778,0.6938235294117647
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 1.0, 10.0]","[0.20460772356656243, 0.20724190737647097, 7.444094283703961e-05, 0.0929275294845433, 8.219416720767203e-05]",4.6,1.0,0.10098675910752428,0.0929275294845433,7.444094283703961e-05,0.20724190737647097,0.0,6.0,0.5821428571428571,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6666666666666667,0.7758367071524966
l2,3,binding_dg_electrostatic_mean|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 10.0, 0.01, 0.01]","[0.4866039174301583, 0.480650652211532, 0.23552716653244032, 0.47302606521486823, 0.4813874514622827]",2.008,0.01,0.4314390505702564,0.480650652211532,0.23552716653244032,0.4866039174301583,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6666666666666667,0.7450102593484946
l1,3,binding_dg_electrostatic_mean|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 0.01]","[0.24508459171657404, 0.5, 0.5, 0.14050529540308965, 0.5]",0.40599999999999997,0.01,0.3771179774239327,0.5,0.14050529540308965,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6666666666666667,0.6905555555555556
l1,2,residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 1.0, 1.0]","[0.5, 0.5, 0.5, 0.2664182145240813, 0.35855485891848227]",0.406,0.01,0.42499461468851274,0.5,0.2664182145240813,0.5,0.0,6.8,0.5267857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6666666666666666,0.7333333333333334
l1,5,ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 10.0, 1.0, 0.01]","[0.5, 0.35928798237888027, 0.0003436617224872318, 0.14910087199859023, 0.5]",2.404,1.0,0.3017465032199915,0.35928798237888027,0.0003436617224872318,0.5,0.0,5.8,0.6,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6666666666666666,0.700595238095238
l1,4,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 10.0, 1.0, 1.0]","[0.04039837228113152, 0.5, 0.26872586921732056, 0.11947089036285674, 0.013476111088281062]",2.602,1.0,0.18841424858991798,0.11947089036285674,0.013476111088281062,0.5,0.0,6.4,0.5553571428571429,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.7362606837606839
l2,2,residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4934258485916553, 0.4906409423380953, 0.4889386678669211, 0.49363723559294814, 0.4929206408064519]",0.01,0.01,0.4919126670392144,0.4929206408064519,0.4889386678669211,0.49363723559294814,0.0,5.4,0.625,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.7356217312099664
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.423990530283889, 0.46312160518530765, 0.4286942204593043, 0.4799065257009818, 0.4260429980322339]",0.01,0.01,0.44435117593234336,0.4286942204593043,0.423990530283889,0.4799065257009818,0.0,7.2,0.5,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.724720323536113
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 1.0, 1.0, 0.01]","[0.5, 1.5008423664975012e-06, 0.2951321148010143, 0.09542238023303551, 0.5]",2.404,1.0,0.27811119917528326,0.2951321148010143,1.5008423664975012e-06,0.5,0.0,6.6,0.5428571428571429,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.7028940422322775
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 0.01]","[0.12348674413605842, 0.5, 0.5, 0.061660163596548245, 0.5]",0.40599999999999997,0.01,0.3370293815465213,0.5,0.061660163596548245,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.6876315789473684
l1,4,ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 1.0, 1.0, 1.0]","[0.5, 0.40113267353988646, 0.2981865644935243, 0.24818622468901386, 0.13301093184570545]",0.8019999999999999,1.0,0.316103278913626,0.2981865644935243,0.13301093184570545,0.5,0.0,5.8,0.5982142857142858,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6555555555555556,0.6697527472527472
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 0.01, 0.01, 1.0]","[0.5, 0.20517987680153082, 0.5, 0.5, 0.2997878858316466]",0.406,0.01,0.40099355252663543,0.5,0.20517987680153082,0.5,0.0,6.8,0.5267857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6444444444444445,0.6930555555555555
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 10.0]","[3.958625223965395e-05, 0.5, 0.5, 0.5, 0.0003918876106877578]",4.006,0.01,0.30008629477258547,0.5,3.958625223965395e-05,0.5,0.0,6.4,0.5553571428571429,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6444444444444445,0.6579306722689076
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 0.01, 0.01, 0.01]","[0.006542869818074615, 0.05282867919434042, 0.5, 0.5, 0.5]",2.206,0.01,0.31187430980248304,0.5,0.006542869818074615,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6444444444444445,0.6072222222222223
l1,3,residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 0.01, 0.01, 0.01]","[0.21144929526985656, 0.2502480222888933, 0.5, 0.5, 0.5]",2.206,0.01,0.39233946351175,0.5,0.21144929526985656,0.5,0.0,6.8,0.5285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6444444444444445,0.6072222222222223
l1,5,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 10.0, 1.0, 0.01]","[0.5, 0.24048270516980153, 0.18005675332111726, 0.44967771700024284, 0.5]",2.404,1.0,0.37404343509823235,0.44967771700024284,0.18005675332111726,0.5,0.0,5.4,0.6285714285714286,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6333333333333333,0.6469187675070028
l2,4,residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 1.0]","[0.4785997912668908, 0.49313879540519967, 0.4814475993816677, 0.48427046803669915, 0.15634468530017076]",0.20800000000000002,0.01,0.4187602678781256,0.4814475993816677,0.15634468530017076,0.49313879540519967,0.0,6.8,0.525,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6222222222222222,0.7452163552821447
l1,4,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 10.0, 0.01, 1.0]","[0.2393779703072707, 0.17388479185512373, 7.0185224970709115e-06, 0.5, 0.16838645827389243]",2.602,1.0,0.2163312477917568,0.17388479185512373,7.0185224970709115e-06,0.5,0.0,6.2,0.5678571428571428,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6222222222222222,0.7107029000411353
l2,3,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 10.0, 1.0, 0.01, 0.01]","[0.4623335923310523, 0.10268523044598321, 0.30471494936068666, 0.4606363523137891, 0.46913689574215933]",2.206,0.01,0.3599014040387341,0.4606363523137891,0.10268523044598321,0.46913689574215933,0.0,6.6,0.5410714285714285,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6222222222222222,0.7004014939309056
l2,5,ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.1, 0.01, 0.1, 0.01, 0.01]","[0.37096598597570396, 0.49243124326613363, 0.3734757697423259, 0.4767582444515248, 0.48544816443893235]",0.046000000000000006,0.01,0.43981588157492413,0.4767582444515248,0.37096598597570396,0.49243124326613363,0.0,5.8,0.5964285714285713,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6222222222222222,0.6764484126984126
l1,2,binding_dg_electrostatic_mean|residue_min_distance_TYR318_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 1.0]","[0.10193472528232972, 0.5, 0.5, 0.5, 0.06649782211317468]",0.406,0.01,0.3336865094791009,0.5,0.06649782211317468,0.5,0.0,6.8,0.5267857142857142,0,9,0,10,0.5263157894736842,0.5,0.3448275862068966,0.2631578947368421,0.5,0.6222222222222222,0.6651315789473684
