penalty,combo_size,feature_combo,feature,coefficient,abs_coefficient,direction,fullfit_best_c,intercept,fullfit_best_threshold,fullfit_inner_fn,fullfit_inner_fp,fullfit_inner_balanced_accuracy
l1,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_TYR318_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd,residue_min_distance_TYR318_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL179_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.978197175999499,0.978197175999499,toward_low,1.0,-0.0,0.3360065334269904,0,5,0.7222222222222222
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd,residue_min_distance_VAL106_angstrom_mean,0.01235047540133946,0.01235047540133946,toward_high,1.0,-0.0,0.3360065334269904,0,5,0.7222222222222222
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.1076984827700684,1.1076984827700684,toward_low,10.0,-0.0,0.0023268709423284184,0,8,0.5555555555555556
l1,2,residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,0.315665549238496,0.315665549238496,toward_high,10.0,-0.0,0.0023268709423284184,0,8,0.5555555555555556
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,2,residue_min_distance_VAL179_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean,binding_dg_electrostatic_mean,0.5198487066024176,0.5198487066024176,toward_high,1.0,-0.0,0.23593658921862593,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,-0.0,0.0,toward_high,1.0,-0.0,0.23593658921862593,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,1.0,-0.0,0.23593658921862593,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-1.5365194772508863,1.5365194772508863,toward_low,10.0,-0.014764884954607791,0.2350980677368696,0,6,0.6666666666666666
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd,binding_dg_electrostatic_mean,0.9095382160784249,0.9095382160784249,toward_high,10.0,-0.014764884954607791,0.2350980677368696,0,6,0.6666666666666666
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_depth_projection_angstrom_mean,0.27403400297427416,0.27403400297427416,toward_high,10.0,-0.014764884954607791,0.2350980677368696,0,6,0.6666666666666666
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,binding_dg_electrostatic_mean,0.7415915100891974,0.7415915100891974,toward_high,10.0,-0.0,0.20093754787477625,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.5084481992532428,0.5084481992532428,toward_high,10.0,-0.0,0.20093754787477625,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_palm_depth_projection_angstrom_mean,0.13231938989614075,0.13231938989614075,toward_high,10.0,-0.0,0.20093754787477625,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_palm_distance_angstrom_repstd,-0.9729058206103154,0.9729058206103154,toward_low,1.0,-0.0,0.19818650574419416,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,binding_dg_electrostatic_mean,0.498917296381359,0.498917296381359,toward_high,1.0,-0.0,0.19818650574419416,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,1.0,-0.0,0.19818650574419416,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.9579084165980634,0.9579084165980634,toward_low,1.0,-0.0,0.15839519191719575,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,binding_dg_electrostatic_mean,0.4867520077261345,0.4867520077261345,toward_high,1.0,-0.0,0.15839519191719575,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.1020510332734987,0.1020510332734987,toward_high,1.0,-0.0,0.15839519191719575,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_palm_distance_angstrom_repstd,-2.254497407781038,2.254497407781038,toward_low,10.0,0.5197719259216284,1.782180889531304e-07,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-1.6674155174913317,1.6674155174913317,toward_low,10.0,0.5197719259216284,1.782180889531304e-07,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_palm_distance_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,binding_dg_electrostatic_mean,1.6005261417863528,1.6005261417863528,toward_high,10.0,0.5197719259216284,1.782180889531304e-07,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_entrance_distance_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,ligand_pose_rmsd_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.9659812763444248,0.9659812763444248,toward_low,1.0,-0.0,0.2559244767789951,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd,binding_dg_electrostatic_mean,0.3597553007278686,0.3597553007278686,toward_high,1.0,-0.0,0.2559244767789951,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd,ligand_pose_rmsd_angstrom_mean,0.2877357891598312,0.2877357891598312,toward_high,1.0,-0.0,0.2559244767789951,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,binding_dg_electrostatic_mean,0.6185552805517848,0.6185552805517848,toward_high,10.0,-0.0,0.16770797115966984,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_repstd,0.3607807762781381,0.3607807762781381,toward_high,10.0,-0.0,0.16770797115966984,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,ligand_pose_rmsd_angstrom_mean,0.3224541519925716,0.3224541519925716,toward_high,10.0,-0.0,0.16770797115966984,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean,residue_min_distance_PRO236_angstrom_mean,0.700851391277623,0.700851391277623,toward_high,1.0,-0.0,0.21940195700553022,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean,binding_dg_electrostatic_mean,0.4717829721543483,0.4717829721543483,toward_high,1.0,-0.0,0.21940195700553022,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean,ligand_pose_rmsd_angstrom_mean,0.28941205600584796,0.28941205600584796,toward_high,1.0,-0.0,0.21940195700553022,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,binding_dg_electrostatic_mean,0.3918735030173656,0.3918735030173656,toward_high,1.0,-0.0,0.19791144187789422,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,ligand_pose_rmsd_angstrom_mean,0.30020087279419794,0.30020087279419794,toward_high,1.0,-0.0,0.19791144187789422,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,residue_min_distance_VAL106_angstrom_mean,-0.0,0.0,toward_high,1.0,-0.0,0.19791144187789422,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd,ligand_pose_rmsd_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL179_angstrom_repstd,residue_min_distance_VAL179_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,binding_dg_electrostatic_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,ligand_pose_rmsd_angstrom_repstd,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,residue_min_distance_VAL108_angstrom_mean,-0.0,0.0,toward_high,0.01,-0.0,0.5,0,9,0.5
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_entrance_distance_angstrom_mean,residue_min_distance_LYS101_angstrom_repstd,1.375713259614895,1.375713259614895,toward_high,1.0,-0.0,0.20969917163994112,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_entrance_distance_angstrom_mean,binding_dg_electrostatic_mean,0.5663851221144589,0.5663851221144589,toward_high,1.0,-0.0,0.20969917163994112,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_entrance_distance_angstrom_mean,ligand_entrance_distance_angstrom_mean,0.1898990636753391,0.1898990636753391,toward_high,1.0,-0.0,0.20969917163994112,0,7,0.6111111111111112
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,residue_min_distance_LYS101_angstrom_repstd,1.3840128674314607,1.3840128674314607,toward_high,1.0,-0.0,0.10041420219987907,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,binding_dg_electrostatic_mean,0.5772271357231078,0.5772271357231078,toward_high,1.0,-0.0,0.10041420219987907,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean,ligand_palm_depth_projection_angstrom_mean,0.19902932801360793,0.19902932801360793,toward_high,1.0,-0.0,0.10041420219987907,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_distance_angstrom_repstd,residue_min_distance_LYS101_angstrom_repstd,1.1412764517468699,1.1412764517468699,toward_high,1.0,-0.0,0.1651058360186256,0,5,0.7222222222222222
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_distance_angstrom_repstd,ligand_palm_distance_angstrom_repstd,-0.7862664609320706,0.7862664609320706,toward_low,1.0,-0.0,0.1651058360186256,0,5,0.7222222222222222
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_distance_angstrom_repstd,binding_dg_electrostatic_mean,0.5469498206904269,0.5469498206904269,toward_high,1.0,-0.0,0.1651058360186256,0,5,0.7222222222222222
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,residue_min_distance_LYS101_angstrom_repstd,1.7401130092190928,1.7401130092190928,toward_high,1.0,-0.0,0.1091364202601458,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,ligand_pose_rmsd_angstrom_mean,1.1700179390872256,1.1700179390872256,toward_high,1.0,-0.0,0.1091364202601458,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,binding_dg_electrostatic_mean,0.052459548106749736,0.052459548106749736,toward_high,1.0,-0.0,0.1091364202601458,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,residue_min_distance_LYS101_angstrom_repstd,1.3000855114594667,1.3000855114594667,toward_high,1.0,-0.0,0.2647406853269958,0,8,0.5555555555555556
l1,3,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,binding_dg_electrostatic_mean,0.4897745344603577,0.4897745344603577,toward_high,1.0,-0.0,0.2647406853269958,0,8,0.5555555555555556
